

electronic-circuit,100,solve,5,1,0.0218391000020195
electronic-circuit,100,solve,5,1,0.0224215000013286
electronic-circuit,100,solve,5,1,0.0209728999958731
electronic-circuit,100,solve,5,1,0.0231543000021746
electronic-circuit,100,solve,5,1,0.0211057999962823
electronic-circuit,100,solve,5,1,0.0228324000010579
electronic-circuit,100,solve,5,1,0.0206784999957624
electronic-circuit,100,solve,5,1,0.0219350000024107
electronic-circuit,100,solve,5,1,0.0225792000014283
electronic-circuit,100,solve,5,1,0.0208329999959748
electronic-circuit,200,solve,5,2,0.0395243000082964
electronic-circuit,200,solve,5,2,0.0413076000109921
electronic-circuit,200,solve,5,2,0.0389128000081273
electronic-circuit,200,solve,5,2,0.0408219000105379
electronic-circuit,200,solve,5,2,0.0419456000116735
electronic-circuit,200,solve,5,2,0.0391185000089732
electronic-circuit,200,solve,5,2,0.0406821000106741
electronic-circuit,200,solve,5,2,0.0411547000111882
electronic-circuit,200,solve,5,2,0.0387453000078523
electronic-circuit,200,solve,5,2,0.0404923000103948
electronic-circuit,300,solve,5,3,0.4754323000023679
electronic-circuit,300,solve,5,3,0.4728509000019845
electronic-circuit,300,solve,5,3,0.4767932000024182
electronic-circuit,300,solve,5,3,0.4715026000018316
electronic-circuit,300,solve,5,3,0.4741527000022049
electronic-circuit,300,solve,5,3,0.4721345000027893
electronic-circuit,300,solve,5,3,0.4785019000027483
electronic-circuit,300,solve,5,3,0.4708982000017435
electronic-circuit,300,solve,5,3,0.4747980000025721
electronic-circuit,300,solve,5,3,0.4730129000021638
electronic-circuit,400,solve,5,4,0.8021782000103289
electronic-circuit,400,solve,5,4,1.0323953000021846
electronic-circuit,400,solve,5,4,0.7984731000099124
electronic-circuit,400,solve,5,4,1.0376128000014987
electronic-circuit,400,solve,5,4,0.8045989000105123
electronic-circuit,400,solve,5,4,1.0319324000022986
electronic-circuit,400,solve,5,4,0.7991027000107492
electronic-circuit,400,solve,5,4,1.0389527000013625
electronic-circuit,400,solve,5,4,0.8007645000109891
electronic-circuit,400,solve,5,4,1.0337145000020398
electronic-circuit,500,solve,5,5,5.921346700002049
electronic-circuit,500,solve,5,5,5.876233400002893
electronic-circuit,500,solve,5,5,5.903114200002418
electronic-circuit,500,solve,5,5,5.910842900002563
electronic-circuit,500,solve,5,5,5.889430300002318
electronic-circuit,500,solve,5,5,5.897101000002764
electronic-circuit,500,solve,5,5,5.922658300002482
electronic-circuit,500,solve,5,5,5.904983700002079
electronic-circuit,500,solve,5,5,5.877552100002647
electronic-circuit,500,solve,5,5,5.915214600002313
electronic-circuit,600,solve,5,5,6.157342000004872
electronic-circuit,600,solve,5,5,6.181894300004281
electronic-circuit,600,solve,5,5,6.174102400004526
electronic-circuit,600,solve,5,5,6.152306800004319
electronic-circuit,600,solve,5,5,6.168250200004739
electronic-circuit,600,solve,5,5,6.190492100004197
electronic-circuit,600,solve,5,5,6.162908300004973
electronic-circuit,600,solve,5,5,6.175738500004527
electronic-circuit,600,solve,5,5,6.147592400004671
electronic-circuit,600,solve,5,5,6.187902600004381
electronic-circuit,700,solve,5,6,46.12785429999281
electronic-circuit,700,solve,5,6,45.89237450099312
electronic-circuit,700,solve,5,6,47.03128930099346
electronic-circuit,700,solve,5,6,46.68947100099231
electronic-circuit,700,solve,5,6,45.23411879999215
electronic-circuit,700,solve,5,6,46.84523200099349
electronic-circuit,700,solve,5,6,47.45899080099372
electronic-circuit,700,solve,5,6,45.67392050099268
electronic-circuit,700,solve,5,6,46.29873450099247
electronic-circuit,700,solve,5,6,47.10923480099321
electronic-circuit,100,solve,5,1,0.021493299995199777
electronic-circuit,200,solve,5,2,0.04000100000121165
electronic-circuit,300,solve,5,3,0.47354199999244884
electronic-circuit,400,solve,5,4,0.8013397000031546
electronic-circuit,400,solve,5,4,1.034571500000311
electronic-circuit,500,solve,5,5,5.899649300001329
electronic-circuit,600,solve,5,5,6.165333900004043
electronic-circuit,700,solve,5,6,46.435131499994895
electronic-circuit,700,solve,5,6,48.10534170000756
electronic-circuit,700,solve,5,6,44.408768299996154
electronic-circuit,700,solve,5,6,43.62559680000413
electronic-circuit,700,solve,5,6,45.538859699998284
electronic-circuit,800,solve,5,7,86.23305749997962
electronic-circuit,800,solve,5,7,87.47651779997977
electronic-circuit,800,solve,5,7,85.65465449998737
electronic-circuit,500,solve,5,5,3.4242422000024817
electronic-circuit,200,solve,5,2,0.6116699999984121
electronic-circuit,200,solve,5,2,0.645466399997531
electronic-circuit,200,solve,5,2,0.02170509999996284
electronic-circuit,200,solve,5,2,0.021054900000308407
electronic-circuit,200,solve,5,2,0.02068409999992582
electronic-circuit,200,solve,5,2,0.018978899999638088
electronic-circuit,200,solve,5,2,0.018848700001399266
electronic-circuit,200,solve,5,2,0.016857299997354858
electronic-circuit,400,solve,5,4,0.03237519999674987
electronic-circuit,400,solve,5,4,0.7154164999992645
electronic-circuit,400,solve,5,4,4.837807899999461
electronic-circuit,400,solve,5,4,0.2281025000011141
electronic-circuit,200,solve,5,4,0.166744900001504
electronic-circuit,200,solve,5,2,0.1055845000000204
electronic-circuit,200,solve,5,4,0.1854248999999868
electronic-circuit,200,solve,5,4,7.193209499999739
electronic-circuit,200,solve,5,2,14.82691899999918
electronic-circuit,200,solve,5,2,7.92806229999951
electronic-circuit,200,solve,5,2,0.05153729999983625
electronic-circuit,200,solve,5,2,0.05163730000003852
electronic-circuit,200,solve,5,5,7.968400000000656
electronic-circuit,200,solve,5,5,8.413486899999953
electronic-circuit,200,solve,5,5,4.990598800000953
electronic-circuit,200,solve,5,5,4.893367700000454
electronic-circuit,200,solve,5,5,4.520375000000058
electronic-circuit,200,solve,5,5,5.000232799999139
electronic-circuit,200,solve,5,5,7.550034600077197
electronic-circuit,200,solve,5,5,6.680364300031215
electronic-circuit,200,solve,5,5,4.608413100009784
electronic-circuit,200,solve,5,5,5.398733200039715
electronic-circuit,200,solve,5,5,5.429659800021909
electronic-circuit,200,solve,5,5,5.109997300000032
electronic-circuit,200,solve,5,5,4.482108500000322
electronic-circuit,200,solve,5,5,5.272982299999967
electronic-circuit,200,solve,5,5,4.94745630000034
electronic-circuit,200,solve,5,5,4.681923999999526
electronic-circuit,200,solve,5,5,6.1496164000000135
electronic-circuit,200,solve,5,5,6.353140500000109
electronic-circuit,200,solve,5,5,4.4672411999999895
electronic-circuit,200,solve,5,5,5.557076500000221
electronic-circuit,200,solve,5,5,5.421155399999407
electronic-circuit,200,solve,5,5,4.4939689000020735
electronic-circuit,200,solve,5,5,4.435495300000184
electronic-circuit,200,solve,5,5,7.5324657000019215
electronic-circuit,200,solve,5,5,5.217856099996425
electronic-circuit,200,solve,5,5,5.245646299998043
electronic-circuit,200,solve,5,5,5.753880000003846
electronic-circuit,200,solve,5,5,5.170131699997
electronic-circuit,200,solve,5,5,5.034181300005002
electronic-circuit,200,solve,5,7,6.287263800004439
electronic-circuit,200,solve,5,5,5.515964400001394
electronic-circuit,200,solve,5,5,4.965795299998717
electronic-circuit,200,solve,5,5,4.734868500003358
electronic-circuit,200,solve,5,5,5.943746600001759
electronic-circuit,200,solve,5,5,4.9768977999992785
electronic-circuit,200,solve,5,5,6.178324299980886
electronic-circuit,300,solve,5,6,11.726862399984384
electronic-circuit,10,solve,5,5,238.43612980000034
electronic-circuit,10,solve,5,5,8.805587700000615
electronic-circuit,300,solve,5,0,0.02052650000405265
electronic-circuit,300,solve,5,6,4.723880300000019
electronic-circuit,300,solve,5,9,10.415220700000646
electronic-circuit,300,solve,5,9,9.549693699998898
electronic-circuit,300,solve,5,12,11.071727999995346
electronic-circuit,300,solve,5,9,9.224989000002097
electronic-circuit,300,solve,5,9,9.025315099999716
electronic-circuit,300,solve,5,9,9.194319699992775
electronic-circuit,100,solve,5,5,9.44140630000038
electronic-circuit,100,solve,5,5,8.725533499993617
electronic-circuit,100,solve,5,5,172.12937739999325
electronic-circuit,100,solve,5,5,8.432742299992242
electronic-circuit,100,solve,5,5,8.93274069999461
electronic-circuit,100,solve,5,5,12.90655310000875
electronic-circuit,100,solve,5,5,10.23003379999136
electronic-circuit,100,solve,5,5,8.468603199988138
electronic-circuit,100,solve,5,5,77.52826950000599
electronic-circuit,100,solve,5,0,0.024394699998083524
electronic-circuit,100,solve,5,5,13.02501409999968
electronic-circuit,100,solve,5,5,8.360373600000457
electronic-circuit,100,solve,5,5,15.894606899999417
electronic-circuit,100,solve,5,5,26.022806299999502
electronic-circuit,100,solve,5,5,5.019594199999119
electronic-circuit,100,solve,5,5,4.868872999999439
electronic-circuit,100,solve,5,5,5.654839200004062
electronic-circuit,100,solve,5,5,33.985191799998574
electronic-circuit,100,solve,5,5,33.4733727999992
electronic-circuit,100,solve,5,5,36.52850020000187
electronic-circuit,100,solve,5,5,18.779885600000853
electronic-circuit,100,solve,5,5,27.566062500001863
electronic-circuit,100,solve,5,5,65.93411899999774
electronic-circuit,100,solve,5,5,21.9935473000005
electronic-circuit,100,solve,5,0,0.03546940000524046
electronic-circuit,100,solve,5,5,11.47481659999903
electronic-circuit,100,solve,5,5,18.555905000001076
electronic-circuit,100,solve,5,5,66.9473577999961
electronic-circuit,100,solve,5,0,0.02179479999904288
electronic-circuit,100,solve,5,5,12.786771499995666
electronic-circuit,100,solve,5,5,26.18296140000166
electronic-circuit,100,solve,5,5,10.57754980000027
electronic-circuit,100,solve,5,5,12.954804499997408
electronic-circuit,100,solve,5,5,34.54424160000053
electronic-circuit,100,solve,5,5,12.467967100004898
